100000 2700
63580 44641 727
63581 32191 815
63582 59672 446
63583 21417 804
63584 52087 922
63585 52700 462
63586 1811 264
63587 3337 909
63588 33604 461
63589 30643 232
63590 16688 70
63591 62345 709
63592 40015 34
63593 10874 365
63594 31870 719
63595 15693 990
63596 31723 105
63597 51894 265
63598 22298 712
63599 58818 306
63600 16378 218
63601 13155 688
63602 35375 713
63603 35 35
63604 46351 921
63605 38754 140
63606 31956 285
63607 15169 629
63608 58235 137
63609 29605 492
63610 12597 205
63611 50691 977
63612 47620 758
63613 49968 711
63614 53229 791
63615 4068 603
63616 39255 14
63617 15054 552
63618 1548 822
63619 24444 818
63620 13621 497
63621 11979 212
63622 4453 161
63623 37744 677
63624 28838 290
63625 26190 75
63626 40709 2
63627 39000 672
63628 4375 281
63629 62735 290
63630 38415 119
63631 46545 700
63632 15984 960
63633 27744 515
63634 3168 861
63635 13001 637
63636 20317 411
63637 24732 373
63638 20353 779
63639 55717 766
63640 28670 153
63641 57335 998
63642 60816 917
63643 17454 748
63644 15518 865
63645 13931 551
63646 22182 521
63647 30461 327
63648 53295 935
63649 59484 563
63650 35544 515
63651 37696 329
63652 151 409
63653 40970 220
63654 47940 20
63655 43813 38
63656 59857 952
63657 17233 676
63658 49074 716
63659 46139 385
63660 14080 341
63661 38553 972
63662 14284 672
63663 50349 504
63664 43398 470
63665 38996 486
63666 9284 592
63667 39078 764
63668 39901 864
63669 26990 516
63670 13906 40
63671 33093 933
63672 25925 7
63673 11726 308
63674 18564 643
63675 39859 677
63676 632 999
63677 62309 44
63678 37411 98
63679 51732 882
63680 8297 603
63681 42871 716
63682 24468 887
63683 2360 113
63684 46077 612
63685 59461 332
63686 55352 212
63687 23375 97
63688 34181 672
63689 26070 913
63690 42295 543
63691 39631 312
63692 52744 944
63693 46785 996
63694 45581 487
63695 27235 341
63696 38523 658
63697 14569 17
63698 35127 847
63699 2519 266
63700 54677 78
63701 15080 794
63702 6510 84
63703 20552 21
63704 49008 658
63705 16011 954
63706 17376 843
63707 10177 946
63708 56804 532
63709 38173 972
63710 61501 945
63711 37679 868
63712 40657 168
63713 2128 652
63714 85 474
63715 41163 210
63716 12035 844
63717 38036 603
63718 22512 607
63719 33882 464
63720 46803 178
63721 27379 372
63722 35760 795
63723 10687 461
63724 60491 545
63725 49169 860
63726 52815 872
63727 29758 979
63728 26039 0
63729 52164 694
63730 2972 957
63731 10030 100
63732 43813 915
63733 40644 171
63734 55345 228
63735 19277 312
63736 52305 277
63737 3437 950
63738 62690 140
63739 45622 871
63740 40791 583
63741 10273 384
63742 15119 861
63743 26807 895
63744 46377 648
63745 30257 621
63746 54009 984
63747 49960 494
63748 43172 936
63749 60327 643
63750 37294 519
63751 5421 327
63752 3747 6
63753 18002 613
63754 40972 773
63755 48780 774
63756 27295 195
63757 1242 833
63758 42906 770
63759 41019 876
63760 13032 624
63761 41699 797
63762 54187 765
63763 2448 459
63764 36690 216
63765 12510 739
63766 5804 769
63767 63621 421
63768 50669 236
63769 21846 5
63770 52761 806
63771 37235 306
63772 57461 911
63773 44703 25
63774 49696 638
63775 54419 864
63776 4648 712
63777 13893 719
63778 45565 828
63779 37503 848
63780 23396 721
63781 13325 963
63782 12118 256
63783 10801 776
63784 31309 356
63785 38143 433
63786 899 363
63787 36652 11
63788 11554 620
63789 63128 181
63790 28327 512
63791 12673 459
63792 15479 60
63793 44728 324
63794 35862 758
63795 917 298
63796 51615 28
63797 28465 215
63798 54573 267
63799 60734 665
63800 29605 6
63801 61556 618
63802 9266 259
63803 5245 620
63804 5844 726
63805 17418 907
63806 31918 442
63807 32215 309
63808 2010 358
63809 15734 483
63810 63333 121
63811 62074 612
63812 45747 109
63813 23250 418
63814 10942 236
63815 53776 515
63816 50771 731
63817 56964 602
63818 25453 427
63819 52383 29
63820 40069 910
63821 58984 18
63822 43143 538
63823 55724 412
63824 57654 784
63825 2899 117
63826 58198 383
63827 5865 652
63828 60409 553
63829 20192 924
63830 51099 685
63831 15932 237
63832 35293 918
63833 39846 151
63834 16604 248
63835 32240 631
63836 6403 605
63837 55649 830
63838 44776 447
63839 19945 678
63840 56059 668
63841 36873 998
63842 60531 337
63843 33216 283
63844 24508 860
63845 13642 651
63846 28234 941
63847 54848 34
63848 12894 111
63849 39293 789
63850 52866 826
63851 50063 170
63852 60520 138
63853 21046 811
63854 31180 703
63855 5027 369
63856 36391 394
63857 42386 261
63858 58103 858
63859 33699 821
63860 26986 284
63861 12576 620
63862 10482 301
63863 5870 78
63864 35629 564
63865 5496 880
63866 10386 897
63867 63288 743
63868 21277 571
63869 43991 319
63870 13014 431
63871 55416 177
63872 36238 478
63873 19639 741
63874 52544 27
63875 57036 354
63876 16673 966
63877 54374 414
63878 29884 838
63879 12222 472
63880 15467 389
63881 62643 779
63882 31477 571
63883 10477 438
63884 63095 683
63885 765 381
63886 7916 608
63887 7520 815
63888 55867 462
63889 17440 989
63890 56861 133
63891 8366 85
63892 19932 510
63893 18907 53
63894 55922 82
63895 23984 499
63896 55145 769
63897 55070 6
63898 29751 674
63899 17235 928
63900 12027 101
63901 26484 631
63902 9831 858
63903 12404 114
63904 28115 191
63905 47563 65
63906 24432 122
63907 34643 20
63908 10023 225
63909 33229 582
63910 26997 147
63911 16744 530
63912 3490 571
63913 56704 741
63914 18346 150
63915 18468 245
63916 39011 320
63917 7192 476
63918 16106 643
63919 59750 299
63920 38565 604
63921 24202 427
63922 22202 380
63923 42649 298
63924 13393 435
63925 56355 823
63926 52246 110
63927 31240 755
63928 2613 826
63929 44005 423
63930 42659 895
63931 26369 661
63932 6938 680
63933 6172 485
63934 10514 264
63935 39840 453
63936 53687 394
63937 36743 591
63938 11220 169
63939 20903 289
63940 32205 736
63941 10238 559
63942 9929 272
63943 37578 98
63944 34543 271
63945 53264 890
63946 7505 651
63947 12520 102
63948 60678 995
63949 31414 732
63950 23660 455
63951 13692 65
63952 33601 385
63953 56451 535
63954 51770 482
63955 45012 344
63956 39281 652
63957 34279 927
63958 63667 938
63959 4107 223
63960 523 327
63961 8334 696
63962 59028 342
63963 22091 350
63964 51417 797
63965 47350 734
63966 46175 501
63967 29417 121
63968 53810 700
63969 15849 795
63970 31660 248
63971 51454 547
63972 48076 511
63973 35672 57
63974 56098 270
63975 4855 783
63976 14495 819
63977 48713 782
63978 45711 702
63979 4919 625
63980 59352 184
63981 4004 829
63982 60528 545
63983 35922 575
63984 37643 59
63985 51299 425
63986 13533 797
63987 35197 117
63988 50375 413
63989 62894 970
63990 43496 425
63991 13346 329
63992 36832 416
63993 29671 33
63994 6433 733
63995 27126 543
63996 50134 958
63997 60795 105
63998 61905 246
63999 23592 332
64000 57739 831
64001 59813 398
64002 8238 255
64003 46325 178
64004 62281 351
64005 20012 697
64006 5944 354
64007 30543 584
64008 43318 770
64009 37848 812
64010 48895 338
64011 11427 393
64012 32286 138
64013 16916 560
64014 29785 969
64015 18891 27
64016 35394 844
64017 50550 492
64018 13486 327
64019 15369 396
64020 34537 226
64021 12910 741
64022 29791 607
64023 6195 268
64024 61497 452
64025 17115 546
64026 27201 935
64027 21469 895
64028 1255 317
64029 32271 234
64030 8950 693
64031 48030 714
64032 8140 370
64033 28952 160
64034 1237 724
64035 2771 537
64036 14296 253
64037 57026 934
64038 25449 419
64039 17319 111
64040 4867 519
64041 61896 406
64042 32607 699
64043 48907 746
64044 60407 290
64045 55999 818
64046 28759 948
64047 45505 978
64048 27705 336
64049 26849 620
64050 8511 765
64051 10185 496
64052 12590 710
64053 40151 68
64054 27780 983
64055 47590 229
64056 55851 372
64057 35312 747
64058 10242 51
64059 40685 368
64060 37885 450
64061 40764 963
64062 28067 592
64063 25410 961
64064 4498 301
64065 10230 206
64066 21829 124
64067 50840 704
64068 16202 321
64069 48613 994
64070 17335 773
64071 18112 405
64072 45774 824
64073 20364 196
64074 11626 775
64075 24949 419
64076 13624 990
64077 47460 923
64078 48161 108
64079 3642 458
64080 8327 128
64081 11027 678
64082 13792 752
64083 41488 899
64084 19247 921
64085 14933 930
64086 3058 767
64087 55173 914
64088 42659 492
64089 20737 819
64090 44371 340
64091 56426 708
64092 53100 331
64093 58873 842
64094 18612 850
64095 3057 774
64096 48577 661
64097 53602 353
64098 62417 411
64099 9433 408
64100 6570 530
64101 45954 788
64102 16251 951
64103 58312 882
64104 26912 269
64105 21573 651
64106 15020 292
64107 1203 904
64108 26930 385
64109 49581 590
64110 27622 423
64111 63979 335
64112 11022 621
64113 35306 259
64114 32183 615
64115 26791 755
64116 9358 322
64117 56697 885
64118 60030 54
64119 20098 484
64120 48417 874
64121 24513 938
64122 62656 22
64123 17349 317
64124 2359 790
64125 51645 26
64126 17513 241
64127 4455 590
64128 1951 821
64129 15597 463
64130 7426 998
64131 14966 914
64132 5298 646
64133 25852 217
64134 13968 849
64135 44686 396
64136 14136 563
64137 56061 759
64138 21001 204
64139 59669 623
64140 23934 39
64141 686 470
64142 49351 348
64143 8107 337
64144 30209 285
64145 33145 330
64146 10501 199
64147 6908 849
64148 4896 650
64149 37862 477
64150 52675 586
64151 27749 62
64152 36680 487
64153 52953 180
64154 46921 120
64155 62524 413
64156 20378 175
64157 3504 272
64158 12101 921
64159 8128 675
64160 45379 183
64161 35616 775
64162 41773 19
64163 53255 169
64164 28376 610
64165 17046 31
64166 21960 566
64167 39088 40
64168 43548 694
64169 27721 215
64170 48036 648
64171 53735 477
64172 5026 697
64173 15255 246
64174 413 588
64175 31260 482
64176 30102 394
64177 8623 723
64178 53055 931
64179 31632 437
64180 60683 551
64181 35318 285
64182 54058 410
64183 35287 524
64184 57503 39
64185 49689 657
64186 10623 907
64187 25091 582
64188 1798 178
64189 63853 394
64190 12601 970
64191 23666 220
64192 16427 657
64193 26047 638
64194 59525 731
64195 55232 324
64196 59412 478
64197 14043 239
64198 59587 187
64199 7455 986
64200 21196 675
64201 12614 198
64202 50808 630
64203 54573 692
64204 27801 193
64205 12632 895
64206 54452 839
64207 7587 446
64208 48564 338
64209 17719 98
64210 10344 995
64211 29927 108
64212 51840 480
64213 10750 671
64214 4823 504
64215 58382 435
64216 9654 839
64217 34944 887
64218 32163 742
64219 35011 953
64220 28932 814
64221 19207 724
64222 62195 793
64223 39080 379
64224 14917 623
64225 57424 943
64226 19001 723
64227 33035 22
64228 63438 904
64229 58963 548
64230 46978 336
64231 32542 768
64232 54929 721
64233 57611 725
64234 17615 458
64235 35784 20
64236 24712 544
64237 30026 57
64238 4716 682
64239 32275 895
64240 26167 367
64241 30661 416
64242 31742 285
64243 4184 877
64244 19723 124
64245 58998 651
64246 11324 810
64247 51548 878
64248 5651 371
64249 45461 946
64250 1028 251
64251 63400 422
64252 37109 49
64253 56162 505
64254 25805 462
64255 42470 87
64256 12079 615
64257 19290 858
64258 31322 22
64259 61667 365
64260 23813 725
64261 16015 838
64262 25595 485
64263 49865 720
64264 3221 46
64265 57239 829
64266 21523 104
64267 20153 553
64268 39670 164
64269 35945 179
64270 62309 287
64271 9757 117
64272 12855 854
64273 18039 281
64274 56240 716
64275 15158 70
64276 2254 947
64277 25140 282
64278 60569 359
64279 14406 722
64280 15949 586
64281 55776 477
64282 62013 274
64283 45758 628
64284 31480 67
64285 29197 646
64286 46691 34
64287 51799 719
64288 18422 819
64289 5399 667
64290 63307 599
64291 36027 303
64292 45968 124
64293 21381 844
64294 35171 323
64295 60687 983
64296 18199 383
64297 44930 933
64298 21658 873
64299 52235 715
64300 17025 769
64301 20085 970
64302 6553 440
64303 29847 812
64304 60658 749
64305 29009 760
64306 44555 459
64307 50688 984
64308 59243 967
64309 38974 617
64310 51658 167
64311 9814 679
64312 64307 652
64313 24615 600
64314 48346 270
64315 21063 491
64316 21643 72
64317 16012 722
64318 62052 470
64319 54014 635
64320 59568 477
64321 23008 52
64322 16307 400
64323 54548 994
64324 49751 320
64325 22049 854
64326 62772 137
64327 51755 642
64328 29683 195
64329 6773 329
64330 62781 710
64331 10057 400
64332 9000 807
64333 63434 242
64334 28284 130
64335 10509 18
64336 22534 977
64337 48524 908
64338 28478 131
64339 5565 992
64340 60617 525
64341 2220 236
64342 62411 34
64343 11212 755
64344 16921 560
64345 57585 396
64346 21064 744
64347 27463 21
64348 17275 500
64349 21415 269
64350 37879 922
64351 60223 686
64352 37189 503
64353 15863 47
64354 4329 959
64355 7801 351
64356 58470 553
64357 61171 120
64358 1713 732
64359 52806 972
64360 20990 747
64361 45721 137
64362 1044 57
64363 42826 360
64364 29135 524
64365 10585 272
64366 40213 838
64367 39337 18
64368 61957 122
64369 15757 124
64370 42570 768
64371 31406 636
64372 25081 89
64373 34267 586
64374 603 910
64375 51944 640
64376 57455 519
64377 8002 601
64378 34386 648
64379 59459 616
64380 52320 5
64381 19371 514
64382 50585 123
64383 39545 765
64384 10824 574
64385 15466 23
64386 20945 767
64387 3683 261
64388 34844 949
64389 62964 83
64390 57079 572
64391 59217 210
64392 21113 819
64393 44767 984
64394 34760 486
64395 42189 730
64396 63310 250
64397 34782 760
64398 19479 307
64399 32556 92
64400 14952 84
64401 49086 313
64402 31696 307
64403 30498 204
64404 41590 255
64405 17666 379
64406 9876 704
64407 27595 3
64408 5574 4
64409 16529 592
64410 27989 360
64411 32905 390
64412 49244 221
64413 55242 472
64414 4154 309
64415 4299 864
64416 35007 342
64417 49649 585
64418 28067 98
64419 63726 354
64420 44643 441
64421 16574 264
64422 2198 24
64423 52917 279
64424 3195 964
64425 22780 55
64426 51210 314
64427 64421 204
64428 28601 92
64429 18743 537
64430 55175 643
64431 43096 798
64432 55400 745
64433 53850 264
64434 4367 655
64435 48302 55
64436 47537 611
64437 50508 589
64438 45113 489
64439 13555 889
64440 2434 542
64441 13536 486
64442 43413 681
64443 2733 493
64444 58832 310
64445 29463 770
64446 39829 28
64447 8010 341
64448 50533 74
64449 45750 440
64450 26288 596
64451 49746 473
64452 16654 13
64453 24902 183
64454 19240 508
64455 9363 960
64456 54278 399
64457 42952 738
64458 38282 797
64459 21937 730
64460 1781 52
64461 37277 667
64462 12571 330
64463 52213 713
64464 36328 148
64465 3466 876
64466 47447 155
64467 23503 597
64468 21848 823
64469 58430 308
64470 13129 252
64471 23900 326
64472 24687 873
64473 12287 277
64474 19468 359
64475 22867 620
64476 26040 873
64477 19569 172
64478 26693 132
64479 46479 311
64480 40710 187
64481 20777 442
64482 9301 557
64483 7903 825
64484 40602 942
64485 24916 181
64486 27602 846
64487 59216 228
64488 47831 348
64489 42075 827
64490 17430 476
64491 39315 752
64492 41566 468
64493 28981 781
64494 44979 261
64495 45442 337
64496 30648 607
64497 35541 22
64498 26643 923
64499 3384 716
64500 39693 237
64501 14308 481
64502 6462 678
64503 55131 849
64504 39655 372
64505 7426 667
64506 17028 305
64507 28225 771
64508 24944 608
64509 12939 269
64510 36757 701
64511 37526 137
64512 40254 552
64513 57933 8
64514 31557 401
64515 29679 273
64516 12041 486
64517 62309 774
64518 53383 338
64519 40388 271
64520 61415 253
64521 14583 897
64522 451 553
64523 53704 407
64524 49075 572
64525 14636 857
64526 32205 546
64527 6753 279
64528 871 122
64529 49934 944
64530 27734 915
64531 17965 43
64532 18656 6
64533 12173 230
64534 25552 122
64535 6699 581
64536 20452 94
64537 10748 664
64538 40394 319
64539 48859 717
64540 23618 52
64541 24389 606
64542 14838 983
64543 40846 239
64544 26379 151
64545 37535 716
64546 21728 546
64547 30829 282
64548 61833 160
64549 47242 490
64550 6189 843
64551 7937 346
64552 16468 734
64553 40069 620
64554 64096 562
64555 54097 490
64556 579 677
64557 11863 728
64558 49355 412
64559 61222 412
64560 52473 696
64561 21807 407
64562 34116 659
64563 6783 551
64564 35171 452
64565 37273 555
64566 43585 31
64567 49638 590
64568 56042 58
64569 38676 786
64570 24990 234
64571 21167 95
64572 24829 0
64573 35840 918
64574 9882 704
64575 6574 904
64576 52310 600
64577 57034 161
64578 50966 633
64579 32140 318
64580 30092 907
64581 43920 126
64582 51246 269
64583 30026 260
64584 3876 625
64585 24403 691
64586 3336 578
64587 31159 377
64588 63010 379
64589 45469 566
64590 40191 567
64591 47458 623
64592 27894 728
64593 55710 969
64594 8491 866
64595 46282 194
64596 46138 744
64597 48346 741
64598 58608 394
64599 33688 209
64600 34523 676
64601 3165 870
64602 28104 536
64603 50156 128
64604 20357 22
64605 47856 104
64606 3564 484
64607 1520 9
64608 1503 305
64609 27255 316
64610 32751 822
64611 50472 393
64612 35316 394
64613 42233 949
64614 16355 982
64615 18396 604
64616 39418 452
64617 10626 361
64618 27351 386
64619 46302 24
64620 16979 77
64621 36075 511
64622 29490 935
64623 28599 988
64624 63161 500
64625 10250 734
64626 64065 381
64627 52128 550
64628 62218 847
64629 10148 497
64630 19890 151
64631 28265 143
64632 13978 911
64633 57072 835
64634 24427 588
64635 63799 978
64636 29243 19
64637 31415 712
64638 3712 496
64639 60201 702
64640 46852 460
64641 9520 87
64642 41129 402
64643 45296 339
64644 60327 176
64645 35384 408
64646 52429 725
64647 33897 558
64648 27289 888
64649 43407 911
64650 23044 333
64651 3751 798
64652 52679 528
64653 13059 407
64654 19973 197
64655 2759 732
64656 15350 248
64657 52364 217
64658 20591 119
64659 36830 41
64660 38945 992
64661 17281 250
64662 21080 637
64663 63232 570
64664 27591 255
64665 54239 723
64666 3352 568
64667 7736 334
64668 7290 484
64669 19650 56
64670 56801 189
64671 12748 36
64672 6049 557
64673 54468 326
64674 46650 802
64675 9250 726
64676 48347 264
64677 39744 455
64678 4806 910
64679 13055 372
64680 50220 142
64681 21637 596
64682 11973 746
64683 15862 499
64684 37415 559
64685 8813 926
64686 33430 421
64687 42130 883
64688 58855 179
64689 8151 814
